Timestamp,Current,Power,Wind_speed,Temp,Humidity,GHI,DHI,Wind_dir
2013/12/20 10:00,12.82666397,7.385399818,3.891715408,37.74011993,15.078359599999999,892.420166,93.72476959,146.3490753
2013/12/20 10:05,12.96999931,7.412098407999999,2.9408995,37.83215332,14.889599800000003,902.1688232000001,90.8104248,56.24214554
2013/12/20 10:10,13.20933342,7.468633652,3.598596485,38.03052521,14.75751019,921.1321411,95.03726959,146.02612299999998
2013/12/20 10:15,13.27866459,7.432533264,2.683915325,38.35963821,14.67147446,934.305542,93.07691956,257.9725037
2013/12/20 10:20,13.52400208,7.540133476,3.139691745,38.10851669,14.75432205,958.7406006000001,100.23582459999999,239.0039063
2013/12/20 10:25,13.64733696,7.601366997,3.300000023,38.63254166,14.48864651,970.4650268999999,97.04605865,147.91593930000002
2013/12/20 10:30,13.79599667,7.625100613,3.681383429,38.80932617,14.26548004,986.5168457000001,98.30536652,56.45683289
2013/12/20 10:35,13.91266346,7.679566382999999,4.406528289,39.15414047,14.11280918,1001.593201,102.04258730000001,76.61795044
2013/12/20 10:40,14.05800247,7.669299126,3.096816103,38.826828000000006,14.28031063,1014.0951539999999,105.25284579999999,198.85635380000002
2013/12/20 10:45,14.06666946,7.695266724,2.998550218,38.84544373,14.17666912,1019.5948490000001,103.66156009999999,45.54732132
2013/12/20 10:50,14.08800316,7.635266781,1.664348185,38.7930336,14.26787758,1022.449585,102.4625473,89.17979431
2013/12/20 10:55,14.25999832,7.643333912,3.94788687,39.66504288,13.74226856,1032.134399,105.3294678,110.9957047
2013/12/20 11:00,14.49199963,7.7448663710000005,3.808362617,39.81495667,13.58063126,1042.979248,110.5475006,184.2260895
2013/12/20 11:05,14.62867069,7.801233292,3.978306721,39.2981987,13.90383339,1053.663818,113.59140009999999,220.3197937
2013/12/20 11:10,14.73200035,7.778866291,2.709107977,39.22124481,14.080020900000001,1066.699707,113.46654509999999,217.8839874
2013/12/20 11:15,14.66600418,7.723833084,1.813695822,39.38832092,13.89401913,1070.063721,110.30575559999998,212.37677000000002
2013/12/20 11:20,14.67333698,7.7140998839999995,2.820385434,39.43020248,13.78625011,1080.645264,115.329834,161.2404785
2013/12/20 11:25,14.77266407,7.77699995,3.0276569110000002,39.43103409,13.73128033,1088.514526,118.3199463,181.23081969999998
2013/12/20 11:30,14.93266487,7.829033375,4.094057179,39.45669174,13.57652092,1091.654419,110.63992309999999,40.24326706
2013/12/20 11:35,15.17200565,7.927165508,3.65606574,39.69779205,13.48229408,1096.365601,110.01495359999998,234.46160890000002
2013/12/20 11:40,15.18533802,7.910233021,3.0219412180000003,39.37053299,13.67576122,1100.2495119999999,108.7224426,263.5455933
2013/12/20 11:45,15.19600296,7.898666382,2.529518509,39.40996552,13.63064289,1105.037842,105.538147,282.0249329
2013/12/20 11:50,15.1020031,7.807199477999999,2.848492093,39.85244751,13.37209511,1109.576416,107.41097260000001,228.9007568
2013/12/20 11:55,15.17066956,7.8013663289999995,3.570872091,39.974666600000006,13.35253334,1109.538574,99.67502594,221.21272280000002
2013/12/20 12:00,15.2806654,7.861333847,3.268798688,40.37314606,13.04793835,1117.040161,99.46869659,137.0504608
2013/12/20 12:05,15.37333012,7.940365314,2.45419831,39.96609879,13.16088772,1130.627441,102.79869079999999,141.2480164
2013/12/20 12:10,15.50066757,8.01859951,2.353190609,39.96786118,13.18770695,1156.523071,115.52718349999999,62.386135100000004
